"","V1","V2","V3"
"1759","2013-03-17 - 2013-03-23","4","stubhub van halen"
"1760","2013-03-24 - 2013-03-30","4","stubhub van halen"
"1761","2013-03-31 - 2013-04-06","4","stubhub van halen"
"1762","2013-04-07 - 2013-04-13","4","stubhub van halen"
"1763","2013-04-14 - 2013-04-20","0","stubhub van halen"
"1764","2013-04-21 - 2013-04-27","0","stubhub van halen"
"1765","2013-04-28 - 2013-05-04","0","stubhub van halen"
"1766","2013-05-05 - 2013-05-11","0","stubhub van halen"
"1767","2013-05-12 - 2013-05-18","0","stubhub van halen"
"1768","2013-05-19 - 2013-05-25","8","stubhub van halen"
"1769","2013-05-26 - 2013-06-01","4","stubhub van halen"
"1770","2013-06-02 - 2013-06-08","4","stubhub van halen"
"1771","2013-06-09 - 2013-06-15","4","stubhub van halen"
"1772","2013-06-16 - 2013-06-22","6","stubhub van halen"
"1773","2013-06-23 - 2013-06-29","6","stubhub van halen"
"1774","2013-06-30 - 2013-07-06","4","stubhub van halen"
"1775","2013-07-07 - 2013-07-13","4","stubhub van halen"
"1776","2013-07-14 - 2013-07-20","4","stubhub van halen"
"1777","2013-07-21 - 2013-07-27","6","stubhub van halen"
"1778","2013-07-28 - 2013-08-03","7","stubhub van halen"
"1779","2013-08-04 - 2013-08-10","8","stubhub van halen"
"1780","2013-08-11 - 2013-08-17","4","stubhub van halen"
"1781","2013-08-18 - 2013-08-24","0","stubhub van halen"
"1782","2013-08-25 - 2013-08-31","0","stubhub van halen"
"1783","2013-09-01 - 2013-09-07","0","stubhub van halen"
"1784","2013-09-08 - 2013-09-14","0","stubhub van halen"
"1785","2013-09-15 - 2013-09-21","0","stubhub van halen"
"1786","2013-09-22 - 2013-09-28","4","stubhub van halen"
"1787","2013-09-29 - 2013-10-05","4","stubhub van halen"
"1788","2013-10-06 - 2013-10-12","4","stubhub van halen"
"1789","2013-10-13 - 2013-10-19","4","stubhub van halen"
"1790","2013-10-20 - 2013-10-26","4","stubhub van halen"
"1791","2013-10-27 - 2013-11-02","4","stubhub van halen"
"1792","2013-11-03 - 2013-11-09","4","stubhub van halen"
"1793","2013-11-10 - 2013-11-16","4","stubhub van halen"
"1794","2013-11-17 - 2013-11-23","4","stubhub van halen"
"1795","2013-11-24 - 2013-11-30","4","stubhub van halen"
"1796","2013-12-01 - 2013-12-07","0","stubhub van halen"
"1797","2013-12-08 - 2013-12-14","0","stubhub van halen"
"1798","2013-12-15 - 2013-12-21","0","stubhub van halen"
"1799","2013-12-22 - 2013-12-28","0","stubhub van halen"
"1800","2013-12-29 - 2014-01-04","0","stubhub van halen"
"1801","2014-01-05 - 2014-01-11","4","stubhub van halen"
"1802","2014-01-12 - 2014-01-18","3","stubhub van halen"
"1803","2014-01-19 - 2014-01-25","3","stubhub van halen"
"1804","2014-01-26 - 2014-02-01","5","stubhub van halen"
"1805","2014-02-02 - 2014-02-08","4","stubhub van halen"
"1806","2014-02-09 - 2014-02-15","4","stubhub van halen"
"1807","2014-02-16 - 2014-02-22","4","stubhub van halen"
"1808","2014-02-23 - 2014-03-01","4","stubhub van halen"
"1809","2014-03-02 - 2014-03-08","4","stubhub van halen"
"1810","2014-03-09 - 2014-03-15","4","stubhub van halen"
"1811","2014-03-16 - 2014-03-22","3","stubhub van halen"
"1812","2014-03-23 - 2014-03-29","3","stubhub van halen"
"1813","2014-03-30 - 2014-04-05","4","stubhub van halen"
"1814","2014-04-06 - 2014-04-12","4","stubhub van halen"
"1815","2014-04-13 - 2014-04-19","4","stubhub van halen"
"1816","2014-04-20 - 2014-04-26","4","stubhub van halen"
"1817","2014-04-27 - 2014-05-03","4","stubhub van halen"
"1818","2014-05-04 - 2014-05-10","3","stubhub van halen"
"1819","2014-05-11 - 2014-05-17","3","stubhub van halen"
"1820","2014-05-18 - 2014-05-24","4","stubhub van halen"
"1821","2014-05-25 - 2014-05-31","4","stubhub van halen"
"1822","2014-06-01 - 2014-06-07","4","stubhub van halen"
"1823","2014-06-08 - 2014-06-14","4","stubhub van halen"
"1824","2014-06-15 - 2014-06-21","4","stubhub van halen"
"1825","2014-06-22 - 2014-06-28","4","stubhub van halen"
"1826","2014-06-29 - 2014-07-05","4","stubhub van halen"
"1827","2014-07-06 - 2014-07-12","5","stubhub van halen"
"1828","2014-07-13 - 2014-07-19","7","stubhub van halen"
"1829","2014-07-20 - 2014-07-26","8","stubhub van halen"
"1830","2014-07-27 - 2014-08-02","6","stubhub van halen"
"1831","2014-08-03 - 2014-08-09","4","stubhub van halen"
"1832","2014-08-10 - 2014-08-16","4","stubhub van halen"
"1833","2014-08-17 - 2014-08-23","4","stubhub van halen"
"1834","2014-08-24 - 2014-08-30","4","stubhub van halen"
"1835","2014-08-31 - 2014-09-06","4","stubhub van halen"
"1836","2014-09-07 - 2014-09-13","4","stubhub van halen"
"1837","2014-09-14 - 2014-09-20","4","stubhub van halen"
"1838","2014-09-21 - 2014-09-27","4","stubhub van halen"
"1839","2014-09-28 - 2014-10-04","4","stubhub van halen"
"1840","2014-10-05 - 2014-10-11","4","stubhub van halen"
"1841","2014-10-12 - 2014-10-18","0","stubhub van halen"
"1842","2014-10-19 - 2014-10-25","0","stubhub van halen"
"1843","2014-10-26 - 2014-11-01","0","stubhub van halen"
"1844","2014-11-02 - 2014-11-08","0","stubhub van halen"
"1845","2014-11-09 - 2014-11-15","0","stubhub van halen"
"1846","2014-11-16 - 2014-11-22","0","stubhub van halen"
"1847","2014-11-23 - 2014-11-29","0","stubhub van halen"
"1848","2014-11-30 - 2014-12-06","0","stubhub van halen"
"1849","2014-12-07 - 2014-12-13","0","stubhub van halen"
"1850","2014-12-14 - 2014-12-20","0","stubhub van halen"
"1851","2014-12-21 - 2014-12-27","0","stubhub van halen"
"1852","2014-12-28 - 2015-01-03","4","stubhub van halen"
"1853","2015-01-04 - 2015-01-10","3","stubhub van halen"
"1854","2015-01-11 - 2015-01-17","3","stubhub van halen"
"1855","2015-01-18 - 2015-01-24","3","stubhub van halen"
"1856","2015-01-25 - 2015-01-31","3","stubhub van halen"
"1857","2015-02-01 - 2015-02-07","3","stubhub van halen"
"1858","2015-02-08 - 2015-02-14","3","stubhub van halen"
"1859","2015-02-15 - 2015-02-21","3","stubhub van halen"
"1860","2015-02-22 - 2015-02-28","3","stubhub van halen"
"1861","2015-03-01 - 2015-03-07","3","stubhub van halen"
"1862","2015-03-08 - 2015-03-14","5","stubhub van halen"
"1863","2015-03-15 - 2015-03-21","7","stubhub van halen"
"1864","2015-03-22 - 2015-03-28","17","stubhub van halen"
"1865","2015-03-29 - 2015-04-04","34","stubhub van halen"
"1866","2015-04-05 - 2015-04-11","14","stubhub van halen"
"1867","2015-04-12 - 2015-04-18","6","stubhub van halen"
"1868","2015-04-19 - 2015-04-25","7","stubhub van halen"
"1869","2015-04-26 - 2015-05-02","8","stubhub van halen"
"1870","2015-05-03 - 2015-05-09","10","stubhub van halen"
"1871","2015-05-10 - 2015-05-16","8","stubhub van halen"
"1872","2015-05-17 - 2015-05-23","12","stubhub van halen"
"1873","2015-05-24 - 2015-05-30","10","stubhub van halen"
"1874","2015-05-31 - 2015-06-06","8","stubhub van halen"
"1875","2015-06-07 - 2015-06-13","10","stubhub van halen"
"1876","2015-06-14 - 2015-06-20","9","stubhub van halen"
"1877","2015-06-21 - 2015-06-27","9","stubhub van halen"
"1878","2015-06-28 - 2015-07-04","19","stubhub van halen"
"1879","2015-07-05 - 2015-07-11","19","stubhub van halen"
"1880","2015-07-12 - 2015-07-18","24","stubhub van halen"
"1881","2015-07-19 - 2015-07-25","30","stubhub van halen"
"1882","2015-07-26 - 2015-08-01","30","stubhub van halen"
"1883","2015-08-02 - 2015-08-08","26","stubhub van halen"
"1884","2015-08-09 - 2015-08-15","31","stubhub van halen"
"1885","2015-08-16 - 2015-08-22","19","stubhub van halen"
"1886","2015-08-23 - 2015-08-29","20","stubhub van halen"
"1887","2015-08-30 - 2015-09-05","17","stubhub van halen"
"1888","2015-09-06 - 2015-09-12","12","stubhub van halen"
"1889","2015-09-13 - 2015-09-19","9","stubhub van halen"
"1890","2015-09-20 - 2015-09-26","12","stubhub van halen"
"1891","2015-09-27 - 2015-10-03","15","stubhub van halen"
"1892","2015-10-04 - 2015-10-10","5","stubhub van halen"
"1893","2015-10-11 - 2015-10-17","3","stubhub van halen"
"1894","2015-10-18 - 2015-10-24","3","stubhub van halen"
"1895","2015-10-25 - 2015-10-31","0","stubhub van halen"
"1896","2015-11-01 - 2015-11-07","0","stubhub van halen"
"1897","2015-11-08 - 2015-11-14","0","stubhub van halen"
"1898","2015-11-15 - 2015-11-21","0","stubhub van halen"
"1899","2015-11-22 - 2015-11-28","0","stubhub van halen"
"1900","2015-11-29 - 2015-12-05","0","stubhub van halen"
"1901","2015-12-06 - 2015-12-12","0","stubhub van halen"
"1902","2015-12-13 - 2015-12-19","3","stubhub van halen"
"1903","2015-12-20 - 2015-12-26","3","stubhub van halen"
"1904","2015-12-27 - 2016-01-02","3","stubhub van halen"
"1905","2016-01-03 - 2016-01-09","3","stubhub van halen"
"1906","2016-01-10 - 2016-01-16","3","stubhub van halen"
"1907","2016-01-17 - 2016-01-23","3","stubhub van halen"
"1908","2016-01-24 - 2016-01-30","3","stubhub van halen"
"1909","2016-01-31 - 2016-02-06","3","stubhub van halen"
"1910","2016-02-07 - 2016-02-13","3","stubhub van halen"
"1911","2016-02-14 - 2016-02-20","3","stubhub van halen"
"1912","2016-02-21 - 2016-02-27","3","stubhub van halen"
"1913","2016-02-28 - 2016-03-05","3","stubhub van halen"
"1914","2016-03-06 - 2016-03-12","0","stubhub van halen"
"1915","2016-03-13 - 2016-03-19","0","stubhub van halen"
"1916","2016-03-20 - 2016-03-26","0","stubhub van halen"
"1917","2016-03-27 - 2016-04-02","0","stubhub van halen"
"1918","2004-01-04 - 2004-01-10","0","stubhub sting"
"1919","2004-01-11 - 2004-01-17","0","stubhub sting"
"1920","2004-01-18 - 2004-01-24","0","stubhub sting"
"1921","2004-01-25 - 2004-01-31","0","stubhub sting"
"1922","2004-02-01 - 2004-02-07","0","stubhub sting"
"1923","2004-02-08 - 2004-02-14","0","stubhub sting"
"1924","2004-02-15 - 2004-02-21","0","stubhub sting"
"1925","2004-02-22 - 2004-02-28","0","stubhub sting"
"1926","2004-02-29 - 2004-03-06","0","stubhub sting"
"1927","2004-03-07 - 2004-03-13","0","stubhub sting"
"1928","2004-03-14 - 2004-03-20","0","stubhub sting"
"1929","2004-03-21 - 2004-03-27","0","stubhub sting"
"1930","2004-03-28 - 2004-04-03","0","stubhub sting"
"1931","2004-04-04 - 2004-04-10","0","stubhub sting"
"1932","2004-04-11 - 2004-04-17","0","stubhub sting"
"1933","2004-04-18 - 2004-04-24","0","stubhub sting"
"1934","2004-04-25 - 2004-05-01","0","stubhub sting"
"1935","2004-05-02 - 2004-05-08","0","stubhub sting"
"1936","2004-05-09 - 2004-05-15","0","stubhub sting"
"1937","2004-05-16 - 2004-05-22","0","stubhub sting"
"1938","2004-05-23 - 2004-05-29","0","stubhub sting"
"1939","2004-05-30 - 2004-06-05","0","stubhub sting"
"1940","2004-06-06 - 2004-06-12","0","stubhub sting"
"1941","2004-06-13 - 2004-06-19","0","stubhub sting"
"1942","2004-06-20 - 2004-06-26","0","stubhub sting"
"1943","2004-06-27 - 2004-07-03","0","stubhub sting"
"1944","2004-07-04 - 2004-07-10","0","stubhub sting"
"1945","2004-07-11 - 2004-07-17","0","stubhub sting"
"1946","2004-07-18 - 2004-07-24","0","stubhub sting"
"1947","2004-07-25 - 2004-07-31","0","stubhub sting"
"1948","2004-08-01 - 2004-08-07","0","stubhub sting"
"1949","2004-08-08 - 2004-08-14","0","stubhub sting"
"1950","2004-08-15 - 2004-08-21","0","stubhub sting"
"1951","2004-08-22 - 2004-08-28","0","stubhub sting"
"1952","2004-08-29 - 2004-09-04","0","stubhub sting"
"1953","2004-09-05 - 2004-09-11","0","stubhub sting"
"1954","2004-09-12 - 2004-09-18","0","stubhub sting"
"1955","2004-09-19 - 2004-09-25","0","stubhub sting"
"1956","2004-09-26 - 2004-10-02","0","stubhub sting"
"1957","2004-10-03 - 2004-10-09","0","stubhub sting"
"1958","2004-10-10 - 2004-10-16","0","stubhub sting"
"1959","2004-10-17 - 2004-10-23","0","stubhub sting"
"1960","2004-10-24 - 2004-10-30","0","stubhub sting"
"1961","2004-10-31 - 2004-11-06","0","stubhub sting"
"1962","2004-11-07 - 2004-11-13","0","stubhub sting"
"1963","2004-11-14 - 2004-11-20","0","stubhub sting"
"1964","2004-11-21 - 2004-11-27","0","stubhub sting"
"1965","2004-11-28 - 2004-12-04","0","stubhub sting"
"1966","2004-12-05 - 2004-12-11","0","stubhub sting"
"1967","2004-12-12 - 2004-12-18","0","stubhub sting"
"1968","2004-12-19 - 2004-12-25","0","stubhub sting"
"1969","2004-12-26 - 2005-01-01","0","stubhub sting"
"1970","2005-01-02 - 2005-01-08","0","stubhub sting"
"1971","2005-01-09 - 2005-01-15","0","stubhub sting"
"1972","2005-01-16 - 2005-01-22","0","stubhub sting"
"1973","2005-01-23 - 2005-01-29","0","stubhub sting"
"1974","2005-01-30 - 2005-02-05","0","stubhub sting"
"1975","2005-02-06 - 2005-02-12","0","stubhub sting"
"1976","2005-02-13 - 2005-02-19","0","stubhub sting"
"1977","2005-02-20 - 2005-02-26","0","stubhub sting"
"1978","2005-02-27 - 2005-03-05","0","stubhub sting"
"1979","2005-03-06 - 2005-03-12","0","stubhub sting"
"1980","2005-03-13 - 2005-03-19","0","stubhub sting"
"1981","2005-03-20 - 2005-03-26","0","stubhub sting"
"1982","2005-03-27 - 2005-04-02","0","stubhub sting"
"1983","2005-04-03 - 2005-04-09","0","stubhub sting"
"1984","2005-04-10 - 2005-04-16","0","stubhub sting"
"1985","2005-04-17 - 2005-04-23","0","stubhub sting"
"1986","2005-04-24 - 2005-04-30","0","stubhub sting"
"1987","2005-05-01 - 2005-05-07","0","stubhub sting"
"1988","2005-05-08 - 2005-05-14","0","stubhub sting"
"1989","2005-05-15 - 2005-05-21","0","stubhub sting"
"1990","2005-05-22 - 2005-05-28","0","stubhub sting"
"1991","2005-05-29 - 2005-06-04","0","stubhub sting"
"1992","2005-06-05 - 2005-06-11","0","stubhub sting"
"1993","2005-06-12 - 2005-06-18","0","stubhub sting"
"1994","2005-06-19 - 2005-06-25","0","stubhub sting"
"1995","2005-06-26 - 2005-07-02","0","stubhub sting"
"1996","2005-07-03 - 2005-07-09","0","stubhub sting"
"1997","2005-07-10 - 2005-07-16","0","stubhub sting"
"1998","2005-07-17 - 2005-07-23","0","stubhub sting"
"1999","2005-07-24 - 2005-07-30","0","stubhub sting"
"2000","2005-07-31 - 2005-08-06","0","stubhub sting"
"2001","2005-08-07 - 2005-08-13","0","stubhub sting"
"2002","2005-08-14 - 2005-08-20","0","stubhub sting"
"2003","2005-08-21 - 2005-08-27","0","stubhub sting"
"2004","2005-08-28 - 2005-09-03","0","stubhub sting"
"2005","2005-09-04 - 2005-09-10","0","stubhub sting"
"2006","2005-09-11 - 2005-09-17","0","stubhub sting"
"2007","2005-09-18 - 2005-09-24","0","stubhub sting"
"2008","2005-09-25 - 2005-10-01","0","stubhub sting"
"2009","2005-10-02 - 2005-10-08","0","stubhub sting"
"2010","2005-10-09 - 2005-10-15","0","stubhub sting"
"2011","2005-10-16 - 2005-10-22","0","stubhub sting"
"2012","2005-10-23 - 2005-10-29","0","stubhub sting"
"2013","2005-10-30 - 2005-11-05","0","stubhub sting"
"2014","2005-11-06 - 2005-11-12","0","stubhub sting"
"2015","2005-11-13 - 2005-11-19","100","stubhub sting"
"2016","2005-11-20 - 2005-11-26","0","stubhub sting"
"2017","2005-11-27 - 2005-12-03","0","stubhub sting"
"2018","2005-12-04 - 2005-12-10","0","stubhub sting"
"2019","2005-12-11 - 2005-12-17","0","stubhub sting"
"2020","2005-12-18 - 2005-12-24","0","stubhub sting"
"2021","2005-12-25 - 2005-12-31","0","stubhub sting"
"2022","2006-01-01 - 2006-01-07","0","stubhub sting"
"2023","2006-01-08 - 2006-01-14","0","stubhub sting"
"2024","2006-01-15 - 2006-01-21","0","stubhub sting"
"2025","2006-01-22 - 2006-01-28","0","stubhub sting"
"2026","2006-01-29 - 2006-02-04","0","stubhub sting"
"2027","2006-02-05 - 2006-02-11","0","stubhub sting"
"2028","2006-02-12 - 2006-02-18","0","stubhub sting"
"2029","2006-02-19 - 2006-02-25","0","stubhub sting"
"2030","2006-02-26 - 2006-03-04","0","stubhub sting"
"2031","2006-03-05 - 2006-03-11","0","stubhub sting"
"2032","2006-03-12 - 2006-03-18","0","stubhub sting"
"2033","2006-03-19 - 2006-03-25","0","stubhub sting"
"2034","2006-03-26 - 2006-04-01","0","stubhub sting"
"2035","2006-04-02 - 2006-04-08","0","stubhub sting"
"2036","2006-04-09 - 2006-04-15","0","stubhub sting"
"2037","2006-04-16 - 2006-04-22","0","stubhub sting"
"2038","2006-04-23 - 2006-04-29","0","stubhub sting"
"2039","2006-04-30 - 2006-05-06","0","stubhub sting"
"2040","2006-05-07 - 2006-05-13","0","stubhub sting"
"2041","2006-05-14 - 2006-05-20","0","stubhub sting"
"2042","2006-05-21 - 2006-05-27","0","stubhub sting"
"2043","2006-05-28 - 2006-06-03","0","stubhub sting"
"2044","2006-06-04 - 2006-06-10","0","stubhub sting"
"2045","2006-06-11 - 2006-06-17","0","stubhub sting"
"2046","2006-06-18 - 2006-06-24","0","stubhub sting"
"2047","2006-06-25 - 2006-07-01","0","stubhub sting"
"2048","2006-07-02 - 2006-07-08","0","stubhub sting"
"2049","2006-07-09 - 2006-07-15","0","stubhub sting"
"2050","2006-07-16 - 2006-07-22","0","stubhub sting"
"2051","2006-07-23 - 2006-07-29","0","stubhub sting"
"2052","2006-07-30 - 2006-08-05","0","stubhub sting"
"2053","2006-08-06 - 2006-08-12","0","stubhub sting"
"2054","2006-08-13 - 2006-08-19","0","stubhub sting"
"2055","2006-08-20 - 2006-08-26","0","stubhub sting"
"2056","2006-08-27 - 2006-09-02","0","stubhub sting"
"2057","2006-09-03 - 2006-09-09","0","stubhub sting"
"2058","2006-09-10 - 2006-09-16","0","stubhub sting"
"2059","2006-09-17 - 2006-09-23","0","stubhub sting"
"2060","2006-09-24 - 2006-09-30","0","stubhub sting"
"2061","2006-10-01 - 2006-10-07","0","stubhub sting"
"2062","2006-10-08 - 2006-10-14","0","stubhub sting"
"2063","2006-10-15 - 2006-10-21","0","stubhub sting"
"2064","2006-10-22 - 2006-10-28","0","stubhub sting"
"2065","2006-10-29 - 2006-11-04","0","stubhub sting"
"2066","2006-11-05 - 2006-11-11","0","stubhub sting"
"2067","2006-11-12 - 2006-11-18","0","stubhub sting"
"2068","2006-11-19 - 2006-11-25","0","stubhub sting"
"2069","2006-11-26 - 2006-12-02","0","stubhub sting"
"2070","2006-12-03 - 2006-12-09","0","stubhub sting"
"2071","2006-12-10 - 2006-12-16","0","stubhub sting"
"2072","2006-12-17 - 2006-12-23","0","stubhub sting"
"2073","2006-12-24 - 2006-12-30","83","stubhub sting"
"2074","2006-12-31 - 2007-01-06","58","stubhub sting"
"2075","2007-01-07 - 2007-01-13","58","stubhub sting"
"2076","2007-01-14 - 2007-01-20","58","stubhub sting"
"2077","2007-01-21 - 2007-01-27","58","stubhub sting"
"2078","2007-01-28 - 2007-02-03","58","stubhub sting"
"2079","2007-02-04 - 2007-02-10","56","stubhub sting"
"2080","2007-02-11 - 2007-02-17","56","stubhub sting"
"2081","2007-02-18 - 2007-02-24","56","stubhub sting"
"2082","2007-02-25 - 2007-03-03","56","stubhub sting"
"2083","2007-03-04 - 2007-03-10","0","stubhub sting"
"2084","2007-03-11 - 2007-03-17","0","stubhub sting"
"2085","2007-03-18 - 2007-03-24","0","stubhub sting"
"2086","2007-03-25 - 2007-03-31","0","stubhub sting"
"2087","2007-04-01 - 2007-04-07","0","stubhub sting"
"2088","2007-04-08 - 2007-04-14","0","stubhub sting"
"2089","2007-04-15 - 2007-04-21","0","stubhub sting"
"2090","2007-04-22 - 2007-04-28","0","stubhub sting"
"2091","2007-04-29 - 2007-05-05","0","stubhub sting"
"2092","2007-05-06 - 2007-05-12","0","stubhub sting"
"2093","2007-05-13 - 2007-05-19","0","stubhub sting"
"2094","2007-05-20 - 2007-05-26","0","stubhub sting"
"2095","2007-05-27 - 2007-06-02","0","stubhub sting"
"2096","2007-06-03 - 2007-06-09","0","stubhub sting"
"2097","2007-06-10 - 2007-06-16","0","stubhub sting"
"2098","2007-06-17 - 2007-06-23","0","stubhub sting"
"2099","2007-06-24 - 2007-06-30","0","stubhub sting"
"2100","2007-07-01 - 2007-07-07","0","stubhub sting"
"2101","2007-07-08 - 2007-07-14","0","stubhub sting"
"2102","2007-07-15 - 2007-07-21","0","stubhub sting"
"2103","2007-07-22 - 2007-07-28","0","stubhub sting"
"2104","2007-07-29 - 2007-08-04","51","stubhub sting"
"2105","2007-08-05 - 2007-08-11","0","stubhub sting"
"2106","2007-08-12 - 2007-08-18","0","stubhub sting"
"2107","2007-08-19 - 2007-08-25","0","stubhub sting"
"2108","2007-08-26 - 2007-09-01","0","stubhub sting"
